order_id,customer_id,order_date,product_id,quantity,unit_price,status
5084,1137,2026-08-18,P002,6,480.20,COMPLETED
5085,1075,2026-08-01,P008,2,460.04,CANCELLED
5086,1142,2026-08-04,P038,7,171.53,COMPLETED
5087,1036,2026-08-19,P038,2,477.16,COMPLETED
5088,1137,2026-08-13,P035,6,402.70,CANCELLED
5089,1079,2026-08-03,P034,2,422.34,CANCELLED
5090,1093,2026-08-02,P050,1,437.79,COMPLETED
5091,1153,2026-08-01,P046,3,138.33,COMPLETED
5092,1126,2026-08-17,P023,8,284.98,CANCELLED
5093,1199,2026-08-02,P010,4,324.85,RETURNED
5094,1188,2026-08-07,P010,1,70.51,COMPLETED
5095,1130,2026-08-21,P026,1,41.27,COMPLETED
5096,1194,2026-08-16,P002,5,93.75,CANCELLED
5097,1047,2026-08-22,P011,6,83.13,COMPLETED
5098,1031,2026-08-07,P041,7,306.32,RETURNED
5099,1011,2026-08-01,P001,7,92.39,CANCELLED
5100,1035,2026-08-21,P017,4,19.71,COMPLETED
5101,1180,2026-08-13,P037,7,78.06,CANCELLED
5102,1189,2026-08-12,P041,4,240.09,COMPLETED
5103,1177,2026-08-01,P006,6,252.46,COMPLETED
5104,1153,2026-08-10,P024,7,473.56,CANCELLED
5105,1185,2026-08-22,P025,8,135.30,RETURNED
5106,1078,2026-08-16,P017,4,187.32,COMPLETED
5107,1017,2026-08-08,P018,5,171.85,CANCELLED
5108,1138,2026-08-21,P043,7,449.20,CANCELLED
5109,1069,2026-08-12,P033,4,336.47,COMPLETED
5110,1059,2026-08-26,P043,5,285.17,COMPLETED
5111,1107,2026-08-21,P032,7,318.69,COMPLETED
5112,1133,2026-08-14,P021,7,416.64,COMPLETED
5113,1118,2026-08-05,P031,1,431.73,COMPLETED
5114,1131,2026-08-17,P039,8,12.24,COMPLETED
5115,1167,2026-08-08,P027,3,388.84,RETURNED
5116,1167,2026-08-18,P017,4,331.87,COMPLETED
5117,1177,2026-08-08,P022,7,498.44,RETURNED
5118,1186,2026-08-02,P020,6,21.65,COMPLETED
5119,1185,2026-08-26,P003,1,186.98,RETURNED
5120,1043,2026-08-06,P047,5,206.44,COMPLETED
5121,1045,2026-08-02,P049,8,106.57,RETURNED
5122,1179,2026-08-25,P030,4,287.90,CANCELLED
5123,1152,2026-08-08,P021,8,454.42,COMPLETED
5124,1176,2026-08-21,P001,6,336.81,COMPLETED
5125,1036,2026-08-18,P022,1,41.08,RETURNED
5126,1174,2026-08-12,P009,2,183.63,COMPLETED
5127,1048,2026-08-10,P036,6,21.35,COMPLETED
5128,1017,2026-08-10,P009,4,178.27,CANCELLED
5129,1176,2026-08-20,P044,5,388.17,COMPLETED
5130,1159,2026-08-27,P049,4,377.79,COMPLETED
5131,1186,2026-08-07,P007,2,400.77,COMPLETED
5132,1148,2026-08-05,P002,4,331.84,COMPLETED
5133,1118,2026-08-06,P017,7,185.41,COMPLETED
5134,1098,2026-08-18,P012,7,421.84,COMPLETED
5135,1127,2026-08-04,P015,1,266.55,RETURNED
5136,1088,2026-08-07,P006,6,180.80,COMPLETED
5137,1155,2026-08-21,P041,7,488.63,COMPLETED
5138,1021,2026-08-19,P031,4,168.85,COMPLETED
5139,1176,2026-08-12,P015,6,163.21,CANCELLED
5140,1107,2026-08-23,P009,1,462.67,CANCELLED
5141,1052,2026-08-06,P016,2,213.71,CANCELLED
5142,1036,2026-08-09,P006,7,56.78,COMPLETED
5143,1109,2026-08-27,P047,8,193.53,COMPLETED
5144,1026,2026-08-25,P012,7,136.09,CANCELLED
5145,1131,2026-08-01,P042,5,267.60,CANCELLED
5146,1160,2026-08-13,P004,3,16.92,CANCELLED
5147,1111,2026-08-19,P016,4,51.08,COMPLETED
5148,1154,2026-08-26,P022,4,462.24,COMPLETED
5149,1080,2026-08-14,P022,8,471.10,COMPLETED
5150,1152,2026-08-23,P035,6,363.34,COMPLETED
5151,1181,2026-08-27,P047,3,458.05,CANCELLED
5152,1026,2026-08-15,P012,4,341.58,COMPLETED
5153,1136,2026-08-09,P036,4,415.61,RETURNED
5154,1024,2026-08-02,P043,5,256.02,COMPLETED
5155,1095,2026-08-21,P039,3,38.02,COMPLETED
5156,1174,2026-08-13,P010,5,189.47,RETURNED
5157,1066,2026-08-06,P009,4,62.46,CANCELLED
5158,1120,2026-08-12,P012,6,226.37,RETURNED
5159,1085,2026-08-20,P019,2,64.00,RETURNED
5160,1050,2026-08-01,P006,5,318.07,RETURNED
5161,1064,2026-08-23,P028,4,326.98,RETURNED
5162,1022,2026-08-12,P003,4,458.52,COMPLETED
5163,1174,2026-08-22,P042,8,246.99,COMPLETED
5164,1175,2026-08-11,P038,1,209.92,COMPLETED
5165,1100,2026-08-22,P022,8,306.43,COMPLETED
5166,1131,2026-08-15,P008,4,430.04,CANCELLED
5167,1188,2026-08-05,P033,2,374.38,CANCELLED
5168,1152,2026-08-08,P036,3,86.80,COMPLETED
5169,1114,2026-08-13,P014,2,395.55,CANCELLED
5170,1007,2026-08-14,P023,8,65.82,COMPLETED
5171,1114,2026-08-19,P042,8,248.79,COMPLETED
5172,1051,2026-08-12,P004,2,192.85,COMPLETED
5173,1046,2026-08-09,P001,6,35.05,COMPLETED
5174,1134,2026-08-25,P016,7,373.78,RETURNED
5175,1191,2026-08-16,P020,1,444.66,COMPLETED
5176,1129,2026-08-02,P026,3,301.28,CANCELLED
5177,1167,2026-08-25,P050,7,33.14,COMPLETED
5178,1185,2026-08-09,P014,1,306.25,COMPLETED
5179,1077,2026-08-14,P041,8,342.92,COMPLETED
5180,1109,2026-08-18,P035,3,127.65,RETURNED
5181,1063,2026-08-04,P036,1,47.00,COMPLETED
5182,1193,2026-08-15,P021,3,45.12,COMPLETED
5183,1016,2026-08-08,P007,4,147.60,RETURNED
5184,1026,2026-08-10,P016,3,82.96,RETURNED
5185,1061,2026-08-22,P012,3,187.21,COMPLETED
5186,1020,2026-08-25,P049,4,345.72,CANCELLED
5187,1164,2026-08-17,P027,2,364.60,COMPLETED
5188,1145,2026-08-14,P044,1,126.40,COMPLETED
5189,1189,2026-08-21,P025,8,495.28,RETURNED
5190,1152,2026-08-01,P046,8,377.05,COMPLETED
5191,1048,2026-08-21,P003,8,219.92,COMPLETED
5192,1066,2026-08-01,P045,6,73.41,COMPLETED
5193,1003,2026-08-25,P030,1,483.60,COMPLETED
5194,1094,2026-08-14,P002,4,141.81,RETURNED
5195,1056,2026-08-27,P030,6,61.06,COMPLETED
5196,1029,2026-08-17,P050,6,49.65,RETURNED
5197,1165,2026-08-25,P020,2,314.89,COMPLETED
5198,1121,2026-08-09,P010,6,215.95,RETURNED
5199,1030,2026-08-13,P039,6,175.83,COMPLETED
5200,1061,2026-08-15,P029,7,254.27,CANCELLED
5201,1173,2026-08-24,P033,2,347.17,RETURNED
5202,1062,2026-08-14,P038,3,424.76,COMPLETED
5203,1103,2026-08-13,P049,2,75.89,CANCELLED
5204,1007,2026-08-25,P024,8,276.51,COMPLETED
5205,1051,2026-08-16,P035,4,234.80,RETURNED
5206,1012,2026-08-16,P011,5,413.35,COMPLETED
5207,1018,2026-08-07,P020,5,336.94,COMPLETED
5208,1046,2026-08-26,P032,7,444.02,CANCELLED
5209,1175,2026-08-07,P008,4,10.42,COMPLETED
5210,1025,2026-08-26,P044,8,213.89,COMPLETED
5211,1076,2026-08-06,P033,2,193.55,COMPLETED
5212,1189,2026-08-04,P027,7,495.27,COMPLETED
5213,1065,2026-08-14,P025,5,244.81,COMPLETED
5214,1124,2026-08-13,P002,7,300.65,COMPLETED
5215,1072,2026-08-13,P035,4,11.47,COMPLETED
5216,1059,2026-08-16,P045,4,206.77,COMPLETED
5217,1047,2026-08-25,P048,6,292.56,COMPLETED
5218,1043,2026-08-25,P031,2,334.05,COMPLETED
5219,1072,2026-08-13,P005,6,303.17,COMPLETED
5220,1176,2026-08-09,P010,1,194.79,RETURNED
5221,1044,2026-08-04,P009,2,276.18,RETURNED
5222,1133,2026-08-06,P013,5,245.11,COMPLETED
5223,1150,2026-08-03,P050,2,228.71,CANCELLED
5224,1123,2026-08-21,P022,1,425.51,CANCELLED
5225,1123,2026-08-17,P019,5,417.99,RETURNED
5226,1015,2026-08-20,P021,8,315.90,COMPLETED
5227,1029,2026-08-05,P018,2,250.26,RETURNED
5228,1092,2026-08-14,P034,6,494.04,COMPLETED
5229,1003,2026-08-18,P028,2,497.50,COMPLETED
5230,1176,2026-08-16,P046,4,319.60,COMPLETED
5231,1105,2026-08-14,P013,4,56.41,COMPLETED
5232,1094,2026-08-06,P023,8,490.72,CANCELLED
5233,1193,2026-08-27,P027,3,374.97,COMPLETED
5234,1056,2026-08-14,P032,5,308.31,RETURNED
5235,1055,2026-08-17,P034,2,53.45,RETURNED
5236,1043,2026-08-21,P045,1,202.06,COMPLETED
5237,1004,2026-08-04,P032,4,325.07,COMPLETED
5238,1175,2026-08-14,P045,8,180.55,COMPLETED
5239,1177,2026-08-04,P013,7,118.68,CANCELLED
5240,1158,2026-08-04,P034,4,47.67,COMPLETED
5241,1012,2026-08-09,P020,1,379.61,RETURNED
5242,1173,2026-08-27,P011,1,128.91,RETURNED
5243,1199,2026-08-12,P022,5,192.07,RETURNED
5244,1061,2026-08-08,P044,6,350.47,RETURNED
5245,1072,2026-08-19,P047,2,85.04,COMPLETED
5246,1083,2026-08-20,P050,3,81.29,COMPLETED
5247,1018,2026-08-04,P039,8,406.27,COMPLETED
5248,1066,2026-08-11,P032,2,318.38,CANCELLED
5249,1047,2026-08-06,P046,2,411.26,COMPLETED
5250,1139,2026-08-13,P026,1,69.54,COMPLETED
5251,1026,2026-08-19,P014,5,185.42,RETURNED
5252,1081,2026-08-09,P025,6,124.54,COMPLETED
5253,1003,2026-08-25,P050,1,305.52,CANCELLED
5254,1189,2026-08-20,P022,7,265.45,RETURNED
5255,1079,2026-08-02,P024,7,350.92,RETURNED
5256,1072,2026-08-18,P047,8,76.45,COMPLETED
5257,1118,2026-08-18,P031,3,354.28,COMPLETED
5258,1131,2026-08-11,P005,2,215.08,COMPLETED
5259,1121,2026-08-07,P013,4,481.87,CANCELLED
5260,1035,2026-08-15,P008,1,244.33,CANCELLED
5261,1003,2026-08-22,P046,4,356.24,COMPLETED
5262,1166,2026-08-10,P011,3,328.72,COMPLETED
5263,1016,2026-08-04,P027,4,407.27,COMPLETED
5264,1079,2026-08-06,P001,4,222.60,COMPLETED
5265,1080,2026-08-18,P019,2,327.92,COMPLETED
5266,1142,2026-08-06,P018,5,382.78,COMPLETED
5267,1072,2026-08-22,P016,1,87.10,COMPLETED
5268,1090,2026-08-01,P045,5,225.22,COMPLETED
5269,1087,2026-08-04,P027,7,332.11,COMPLETED
5270,1127,2026-08-01,P023,5,60.49,COMPLETED
5271,1120,2026-08-20,P003,2,449.65,COMPLETED
5272,1084,2026-08-10,P006,3,157.04,RETURNED
5273,1020,2026-08-02,P043,3,198.92,COMPLETED
5274,1082,2026-08-01,P040,4,165.97,COMPLETED
5275,1045,2026-08-06,P016,3,27.26,CANCELLED
5276,1170,2026-08-13,P028,7,222.06,RETURNED
5277,1060,2026-08-06,P015,3,289.23,RETURNED
5278,1024,2026-08-13,P005,2,288.65,RETURNED
5279,1005,2026-08-26,P040,4,308.33,COMPLETED
5280,1168,2026-08-26,P041,5,72.14,COMPLETED
5281,1173,2026-08-10,P012,1,195.49,RETURNED
5282,1049,2026-08-24,P013,4,142.38,COMPLETED
5283,1066,2026-08-22,P014,4,476.61,CANCELLED
5284,1189,2026-08-12,P034,2,470.14,CANCELLED
5285,1130,2026-08-14,P028,5,368.51,COMPLETED
5286,1064,2026-08-26,P047,5,96.11,RETURNED
5287,1035,2026-08-06,P036,7,472.45,COMPLETED
5288,1053,2026-08-11,P022,1,230.39,COMPLETED
5289,1195,2026-08-19,P036,6,89.91,RETURNED
5290,1123,2026-08-26,P041,6,308.30,COMPLETED
5291,1155,2026-08-08,P028,7,405.27,COMPLETED
5292,1025,2026-08-11,P031,4,168.13,CANCELLED
5293,1032,2026-08-11,P036,1,136.72,RETURNED
5294,1152,2026-08-07,P038,1,28.44,COMPLETED
5295,1117,2026-08-09,P014,3,279.73,COMPLETED
5296,1133,2026-08-10,P028,7,336.81,CANCELLED
5297,1105,2026-08-15,P045,5,233.92,COMPLETED
5298,1111,2026-08-15,P038,1,437.37,COMPLETED
5299,1022,2026-08-03,P006,5,314.40,COMPLETED
5300,1067,2026-08-25,P046,4,401.23,CANCELLED
5301,1092,2026-08-04,P027,6,202.17,CANCELLED
5302,1087,2026-08-24,P005,6,10.03,RETURNED
5303,1176,2026-08-24,P007,7,472.40,CANCELLED
5304,1186,2026-08-16,P044,5,137.77,COMPLETED
5305,1095,2026-08-07,P040,5,350.20,CANCELLED
5306,1072,2026-08-19,P021,6,19.14,COMPLETED
5307,1105,2026-08-21,P046,6,392.95,RETURNED
5308,1080,2026-08-26,P003,4,247.39,COMPLETED
5309,1144,2026-08-27,P028,5,451.61,COMPLETED
5310,1115,2026-08-16,P008,3,450.76,COMPLETED
5311,1175,2026-08-02,P016,3,171.91,RETURNED
5312,1045,2026-08-11,P049,8,219.64,CANCELLED
5313,1019,2026-08-27,P041,5,261.94,CANCELLED
5314,1074,2026-08-25,P037,4,263.48,COMPLETED
5315,1014,2026-08-25,P043,7,431.13,CANCELLED
5316,1057,2026-08-07,P002,6,260.95,COMPLETED
5317,1037,2026-08-01,P029,2,426.58,RETURNED
5318,1022,2026-08-19,P040,7,304.53,COMPLETED
5319,1129,2026-08-01,P024,5,324.92,COMPLETED
5320,1135,2026-08-23,P025,8,235.24,CANCELLED
5321,1107,2026-08-02,P010,4,199.77,COMPLETED
5322,1078,2026-08-07,P044,7,115.66,COMPLETED
5323,1200,2026-08-07,P039,5,207.45,CANCELLED
5324,1138,2026-08-24,P005,4,123.99,COMPLETED
5325,1174,2026-08-07,P027,4,191.68,COMPLETED
5326,1057,2026-08-16,P008,1,229.76,CANCELLED
5327,1119,2026-08-10,P030,5,434.53,CANCELLED
5328,1100,2026-08-06,P016,7,446.19,CANCELLED
5329,1131,2026-08-15,P040,6,351.34,RETURNED
5330,1068,2026-08-20,P032,8,408.72,COMPLETED
5331,1167,2026-08-20,P016,5,345.23,COMPLETED
5332,1091,2026-08-27,P013,6,77.79,CANCELLED
5333,1008,2026-08-24,P049,8,395.73,COMPLETED
5334,1143,2026-08-16,P031,7,238.21,COMPLETED
5335,1006,2026-08-01,P031,5,437.34,CANCELLED
5336,1153,2026-08-15,P029,6,49.45,COMPLETED
5337,1082,2026-08-07,P049,5,53.25,CANCELLED
5338,1054,2026-08-25,P004,4,329.35,RETURNED
5339,1165,2026-08-19,P046,1,396.50,COMPLETED
5340,1105,2026-08-19,P024,5,371.85,CANCELLED
5341,1075,2026-08-12,P047,3,128.66,COMPLETED
5342,1086,2026-08-11,P042,4,267.41,CANCELLED
5343,1047,2026-08-12,P013,4,177.56,COMPLETED
5344,1162,2026-08-14,P044,7,492.09,COMPLETED
5345,1147,2026-08-02,P048,5,238.54,COMPLETED
5346,1079,2026-08-03,P038,1,370.45,COMPLETED
5347,1154,2026-08-27,P045,7,48.12,RETURNED
5348,1021,2026-08-17,P006,7,418.44,RETURNED
5349,1192,2026-08-04,P029,6,256.17,COMPLETED
5350,1187,2026-08-13,P020,7,47.49,CANCELLED
5351,1131,2026-08-15,P042,7,462.43,CANCELLED
5352,1072,2026-08-17,P047,8,337.78,CANCELLED
5353,1167,2026-08-24,P025,7,205.95,RETURNED
5354,1183,2026-08-05,P009,1,372.78,COMPLETED
5355,1151,2026-08-13,P024,6,489.20,COMPLETED
5356,1043,2026-08-17,P045,2,145.35,COMPLETED
5357,1047,2026-08-23,P037,4,11.77,COMPLETED
5358,1005,2026-08-16,P021,7,455.05,COMPLETED
5359,1160,2026-08-27,P035,8,343.40,CANCELLED
5360,1015,2026-08-06,P023,3,42.87,COMPLETED
5361,1097,2026-08-07,P003,2,270.65,COMPLETED
5362,1063,2026-08-16,P014,5,231.02,RETURNED
5363,1188,2026-08-19,P048,2,134.13,RETURNED
5364,1077,2026-08-11,P020,3,137.96,COMPLETED
5365,1068,2026-08-01,P019,4,170.38,COMPLETED
5366,1058,2026-08-01,P033,3,459.00,CANCELLED
5367,1022,2026-08-21,P035,4,420.77,CANCELLED
5368,1128,2026-08-14,P031,5,463.58,COMPLETED
5369,1053,2026-08-04,P024,4,54.18,COMPLETED
5370,1091,2026-08-17,P033,4,14.24,COMPLETED
5371,1108,2026-08-07,P050,5,451.34,COMPLETED
5372,1160,2026-08-18,P034,2,181.14,RETURNED
5373,1126,2026-08-12,P036,3,349.95,RETURNED
5374,1159,2026-08-11,P004,6,439.64,RETURNED
5375,1174,2026-08-17,P005,5,355.88,COMPLETED
5376,1133,2026-08-18,P008,7,171.84,CANCELLED
5377,1046,2026-08-15,P014,6,381.37,RETURNED
5378,1080,2026-08-07,P035,2,297.92,RETURNED
5379,1051,2026-08-03,P035,1,368.85,COMPLETED
5380,1049,2026-08-27,P017,5,434.41,COMPLETED
5381,1041,2026-08-23,P007,3,162.76,RETURNED
5382,1062,2026-08-12,P049,8,374.84,COMPLETED
5383,1132,2026-08-27,P021,2,94.96,COMPLETED
5384,1023,2026-08-16,P019,4,154.64,CANCELLED
5385,1086,2026-08-03,P042,4,132.23,COMPLETED
5386,1017,2026-08-12,P021,4,426.00,COMPLETED
5387,1079,2026-08-02,P019,4,38.85,COMPLETED
5388,1172,2026-08-15,P046,8,271.08,COMPLETED
5389,1141,2026-08-02,P020,7,186.68,COMPLETED
5390,1182,2026-08-11,P028,8,209.32,COMPLETED
5391,1078,2026-08-24,P008,5,169.51,RETURNED
5392,1026,2026-08-24,P010,3,302.84,CANCELLED
5393,1015,2026-08-20,P027,5,177.21,COMPLETED
5394,1188,2026-08-22,P007,2,468.12,COMPLETED
5395,1192,2026-08-14,P025,2,459.68,CANCELLED
5396,1193,2026-08-23,P045,2,18.46,RETURNED
5397,1065,2026-08-21,P009,3,88.42,COMPLETED
5398,1129,2026-08-13,P009,3,214.53,COMPLETED
5399,1128,2026-08-22,P023,2,320.08,CANCELLED
5400,1146,2026-08-06,P050,7,419.47,CANCELLED
5401,1162,2026-08-05,P018,1,269.25,CANCELLED
5402,1003,2026-08-19,P023,2,375.42,RETURNED
5403,1163,2026-08-08,P041,3,334.40,COMPLETED
5404,1142,2026-08-16,P041,3,382.43,CANCELLED
5405,1008,2026-08-02,P003,4,87.37,CANCELLED
5406,1189,2026-08-09,P009,6,311.69,COMPLETED
5407,1032,2026-08-26,P010,4,282.69,RETURNED
5408,1048,2026-08-12,P046,2,154.67,COMPLETED
5409,1038,2026-08-11,P041,1,356.18,RETURNED
5410,1012,2026-08-13,P019,1,404.95,RETURNED
5411,1047,2026-08-01,P017,3,397.73,COMPLETED
5412,1123,2026-08-14,P017,6,425.13,CANCELLED
5413,1156,2026-08-26,P022,7,349.37,COMPLETED
5414,1022,2026-08-23,P041,1,136.02,RETURNED
5415,1177,2026-08-24,P017,6,223.47,COMPLETED
5416,1085,2026-08-02,P041,2,451.28,COMPLETED
5417,1144,2026-08-14,P032,3,118.07,RETURNED
5418,1098,2026-08-17,P023,8,366.72,CANCELLED
5419,1100,2026-08-23,P043,4,46.29,COMPLETED
5420,1036,2026-08-14,P038,3,443.67,COMPLETED
5421,1050,2026-08-03,P036,2,401.69,CANCELLED
5422,1151,2026-08-01,P018,5,246.18,CANCELLED
5423,1005,2026-08-03,P014,1,115.02,COMPLETED
5424,1134,2026-08-04,P038,5,429.85,COMPLETED
5425,1184,2026-08-24,P037,4,284.46,COMPLETED
5426,1193,2026-08-10,P008,2,298.67,COMPLETED
5427,1060,2026-08-15,P020,1,478.95,CANCELLED
5428,1024,2026-08-05,P048,4,298.38,CANCELLED
5429,1145,2026-08-16,P022,4,323.41,COMPLETED
5430,1143,2026-08-05,P017,7,251.78,RETURNED
5431,1136,2026-08-25,P048,7,409.20,CANCELLED
5432,1170,2026-08-27,P010,6,196.20,RETURNED
5433,1170,2026-08-06,P035,6,389.41,COMPLETED
5434,1001,2026-08-06,P049,3,361.28,COMPLETED
5435,1096,2026-08-17,P014,4,85.59,COMPLETED
5436,1187,2026-08-14,P020,6,219.28,CANCELLED
5437,1129,2026-08-16,P002,7,323.18,RETURNED
5438,1142,2026-08-13,P015,5,168.73,CANCELLED
5439,1148,2026-08-09,P031,5,291.52,COMPLETED
5440,1163,2026-08-05,P013,2,123.21,COMPLETED
5441,1176,2026-08-16,P046,6,449.64,COMPLETED
5442,1180,2026-08-20,P040,3,462.65,CANCELLED
5443,1023,2026-08-09,P044,8,483.03,COMPLETED
5444,1099,2026-08-23,P044,5,485.66,COMPLETED
5445,1031,2026-08-14,P048,8,168.38,COMPLETED
5446,1086,2026-08-26,P015,8,217.96,COMPLETED
5447,1082,2026-08-20,P005,7,184.24,COMPLETED
5448,1029,2026-08-25,P040,7,162.23,CANCELLED
5449,1185,2026-08-15,P001,7,126.42,COMPLETED
5450,1130,2026-08-19,P012,4,181.97,COMPLETED
5451,1050,2026-08-27,P003,2,204.04,COMPLETED
5452,1167,2026-08-25,P041,6,292.05,COMPLETED
5453,1135,2026-08-06,P018,5,80.85,RETURNED
5454,1170,2026-08-26,P039,4,159.60,COMPLETED
5455,1013,2026-08-16,P037,7,211.00,RETURNED
5456,1178,2026-08-25,P004,5,223.59,COMPLETED
5457,1053,2026-08-26,P013,1,144.55,COMPLETED
5458,1086,2026-08-18,P015,1,45.27,CANCELLED
5459,1135,2026-08-24,P026,4,193.62,CANCELLED
5460,1089,2026-08-24,P021,8,61.12,COMPLETED
5461,1089,2026-08-09,P016,7,441.57,RETURNED
5462,1112,2026-08-05,P032,7,30.04,COMPLETED
5463,1036,2026-08-24,P032,7,320.17,COMPLETED
5464,1102,2026-08-02,P045,6,377.20,COMPLETED
5465,1177,2026-08-20,P010,2,62.47,RETURNED
5466,1190,2026-08-27,P041,6,210.30,COMPLETED
5467,1044,2026-08-26,P006,6,371.55,COMPLETED
5468,1006,2026-08-11,P044,4,282.97,CANCELLED
5469,1141,2026-08-15,P009,6,438.63,COMPLETED
5470,1067,2026-08-06,P014,7,99.37,RETURNED
5471,1132,2026-08-12,P018,7,244.07,COMPLETED
5472,1144,2026-08-24,P040,7,11.24,COMPLETED
5473,1022,2026-08-27,P043,8,416.77,RETURNED
5474,1017,2026-08-23,P030,2,307.50,CANCELLED
5475,1147,2026-08-12,P044,6,43.58,COMPLETED
5476,1155,2026-08-10,P050,2,398.80,COMPLETED
5477,1110,2026-08-11,P018,4,339.37,RETURNED
5478,1173,2026-08-18,P049,3,264.81,COMPLETED
5479,1122,2026-08-17,P018,6,334.85,CANCELLED
5480,1200,2026-08-15,P021,7,181.75,RETURNED
5481,1084,2026-08-02,P020,8,19.18,RETURNED
5482,1079,2026-08-09,P015,4,322.94,CANCELLED
5483,1027,2026-08-18,P022,8,332.05,CANCELLED
5484,1186,2026-08-26,P001,3,475.87,RETURNED
